Label,File,ZCR Mean,ZCR Median,ZCR Std Dev,ZCR Kurtosis,ZCR Skew,RMSE,RMSE Median,RMSE Std Dev,RMSE Kurtosis,RMSE Skew
YAF_sad,YAF_chat_sad.wav,0.1722103851010101,0.0419921875,0.23033482922112147,1.1582748563707348,1.5564156550498802,0.001505466753071405,0.00024307877,0.0033376536,24.953381468400384,4.402816520315002
YAF_sad,YAF_check_sad.wav,0.16566138174019607,0.06396484375,0.21604284160273757,2.1186837351227004,1.7831558178453124,0.0013758913662437354,0.00015131064,0.003175539,22.182378528535224,4.16253029587312
YAF_sad,YAF_cheek_sad.wav,0.17673456101190477,0.05126953125,0.22044899611233001,1.2649647567088529,1.5465759330960296,0.0015322056969189275,0.00013769118,0.003589659,24.422347166732276,4.349166899952869
YAF_sad,YAF_chief_sad.wav,0.15874506353021978,0.06201171875,0.1891996661337238,1.0407438658798274,1.395874471982414,0.0004836661943543236,4.8712107e-05,0.0010229443,16.162335355412786,3.6225493716709822
YAF_sad,YAF_choice_sad.wav,0.22249192457932693,0.055419921875,0.2610905340460238,-0.8219303890607508,0.918951930007369,0.0015219678629252219,0.00024846048,0.0035106884,27.593502980736,4.633977303935028
YAF_sad,YAF_cool_sad.wav,0.11764677444306931,0.03271484375,0.20988354726249148,4.37037666840197,2.4314185308976457,0.0012182987663627689,0.00021560854,0.0025997427,24.554520200326465,4.228745339003923
YAF_sad,YAF_dab_sad.wav,0.13013712565104166,0.034912109375,0.21392390666579833,3.3169675456259897,2.1882164377886455,0.0016544846329353512,0.00029772992,0.0034396872,18.961806460725512,3.848422274574932
YAF_sad,YAF_date_sad.wav,0.1629200166868932,0.04296875,0.23783786926717504,1.8201289534431284,1.7996115733317728,0.0017714929528071463,0.00018700963,0.004026395,19.714645377028877,3.9939976201858367
YAF_sad,YAF_dead_sad.wav,0.13966294090346534,0.04345703125,0.19569381451318138,3.5129253392052044,2.1508041334599772,0.0019610555744308854,0.00021058583,0.0043036914,15.477900154167891,3.5953850928016298
YAF_sad,YAF_death_sad.wav,0.14672111742424243,0.05029296875,0.20821586954493884,3.3099634301687466,2.106507173750202,0.0017134423644886924,0.00020658915,0.0037601846,18.794089405434388,3.885420534486984
YAF_sad,YAF_deep_sad.wav,0.0888671875,0.03076171875,0.16104274733203253,8.414602238893822,3.06405585897748,0.0018362803305911485,0.00024983083,0.0039240685,22.282660266173234,4.0253232994182975
YAF_sad,YAF_dime_sad.wav,0.12747325067934784,0.033203125,0.22798262765414215,3.3514954866378703,2.225823968945474,0.002625170873898655,0.0007235545,0.0051082755,20.556158420448835,3.9848795490041145
YAF_sad,YAF_dip_sad.wav,0.1208343505859375,0.0341796875,0.21197558039668743,4.1742230321722635,2.3774654131496806,0.001459944023092608,0.00021916437,0.0031900506,24.69403393831247,4.253707688453611
YAF_sad,YAF_ditch_sad.wav,0.181591796875,0.080322265625,0.21473193021987727,1.5784878868884764,1.6370790739882999,0.0014879611037624813,8.918106e-05,0.0037314536,24.639507418221054,4.422698523234254
YAF_sad,YAF_dodge_sad.wav,0.15180431547619047,0.052734375,0.21170519896596415,2.1726001980714926,1.8393018001600852,0.001478193229200747,0.00017300312,0.0032259412,15.815435089911105,3.552979551400709
YAF_sad,YAF_dog_sad.wav,0.12277401194852941,0.038818359375,0.20995115799328845,4.722673812381384,2.475421645457707,0.0014818185229306885,0.00025043273,0.0033005625,28.911863714104683,4.611048484876215
YAF_sad,YAF_doll_sad.wav,0.13038126627604166,0.031982421875,0.2239111286416985,3.041670498905905,2.149263334373584,0.0015115859677250377,0.00032622804,0.0032283175,25.953508161429703,4.361503238317572
YAF_sad,YAF_door_sad.wav,0.11415713595360824,0.03466796875,0.20343637386824276,4.8503345953916055,2.5132377617185986,0.002150685402071364,0.0003564729,0.0047077765,17.98194470997604,3.845604298651495
YAF_sad,YAF_fail_sad.wav,0.15751056281887754,0.040283203125,0.23015926986899102,1.3329432615586505,1.6654125665487454,0.0014063334293502698,0.0002148328,0.002798982,10.435022464471617,3.101311601684419
YAF_sad,YAF_fall_sad.wav,0.1443776334269663,0.0380859375,0.22237483394340105,2.270033792809474,1.909328049507905,0.0020558343293025872,0.00042310494,0.0042517628,21.052928599751773,3.954396001438401
YAF_sad,YAF_far_sad.wav,0.14707797181372548,0.033447265625,0.21656758487629146,1.9507106494669406,1.810081775871125,0.001385375375196331,0.00022021547,0.002891269,15.806340448984944,3.5858505779732264
YAF_sad,YAF_fat_sad.wav,0.18482555042613635,0.04052734375,0.2280178975087143,0.6069764452255182,1.3466116725824773,0.0020733013240579017,0.0002594951,0.004591786,19.942878859420684,3.9556302328795407
YAF_sad,YAF_fit_sad.wav,0.20611049107142856,0.0576171875,0.24539743759038807,-0.3074620307086655,1.131880103208631,0.0010911782520083631,6.2133106e-05,0.0025804853,19.03347951178442,3.9602869941345946
YAF_sad,YAF_five_sad.wav,0.16835472470238094,0.046875,0.22420318529479688,1.110285875288545,1.543645248952789,0.001742697387836793,0.00022880596,0.0038281053,18.782013749994352,3.8549901720338084
YAF_sad,YAF_food_sad.wav,0.17779296875,0.054931640625,0.23942030794123395,0.7343963971077039,1.4983312774341573,0.0011293592533363494,0.00020029533,0.0023052052,24.593105319079992,4.060021866721945
YAF_sad,YAF_gap_sad.wav,0.11896947487113402,0.041015625,0.192671504888893,4.127400343210524,2.374644796272983,0.00294710836655104,0.00033090316,0.006686389,20.00246105403672,4.012084908426043
YAF_sad,YAF_gas_sad.wav,0.19285687196601942,0.04248046875,0.26553766333333856,0.05445525081228997,1.3285824276516733,0.0009801681618474632,0.00019420477,0.0020830664,24.307954015932296,4.267333461076324
YAF_sad,YAF_gaze_sad.wav,0.15885564630681817,0.039794921875,0.2387323038448194,1.202229900136678,1.6784440591077754,0.0015495717775881569,0.00022582241,0.0033187245,21.843044228849873,4.106666306634547
YAF_sad,YAF_germ_sad.wav,0.13458806818181818,0.037109375,0.21694429406447266,3.035306245996015,2.075204835094238,0.0017158921643047969,0.00031956987,0.0037782653,23.784036315781886,4.284388572781041
YAF_sad,YAF_get_sad.wav,0.1766064453125,0.0732421875,0.21726647671419763,1.8587447869407914,1.7147195823677313,0.0011256521643049182,9.996701e-05,0.0025516811,25.523073067241814,4.325570820240698
YAF_sad,YAF_gin_sad.wav,0.13646148353494625,0.0283203125,0.21236076053531416,2.2862602860411707,1.913812122841797,0.0016020155661231944,0.0003579589,0.0030226102,13.73522123754623,3.3222833733307127
YAF_sad,YAF_goal_sad.wav,0.11985311702806123,0.029296875,0.20839183468062156,4.195540423471436,2.3858179899195218,0.002218584085052555,0.0004178891,0.0044875946,16.805170055888063,3.6483008325282933
YAF_sad,YAF_good_sad.wav,0.12479073660714286,0.039794921875,0.1960597104797836,4.509596140502035,2.376263154048014,0.0014505355260721945,0.0002311776,0.0032780853,24.660153216923383,4.315838250319481
YAF_sad,YAF_goose_sad.wav,0.1826171875,0.046875,0.24518866373528486,0.03787590936690721,1.3206266888494793,0.0025262253134680375,0.000275403,0.005935277,28.021586704557052,4.589745885793259
YAF_sad,YAF_gun_sad.wav,0.12067451862373738,0.03173828125,0.2137273981366061,4.035267803021033,2.365840116357023,0.00163397907662796,0.00037023946,0.0036688747,46.92046206580454,5.4423392068167775
YAF_sad,YAF_half_sad.wav,0.15404803936298078,0.04345703125,0.22332766425692294,2.489343577105674,1.9501585386360636,0.0016951355851805236,0.0002886182,0.003559491,17.64800527711627,3.782495383116625
YAF_sad,YAF_hall_sad.wav,0.11482657967032966,0.037109375,0.20260557915060068,4.720875970937251,2.491539143144052,0.001814533029446934,0.0004612903,0.0037333814,27.73210290429722,4.322019674633289
YAF_sad,YAF_hash_sad.wav,0.16219675164473685,0.05078125,0.2148665739379573,1.309343520606963,1.6041270011925366,0.004836237502498108,0.0007089058,0.011159007,32.86570526156074,4.872750266933334
YAF_sad,YAF_hate_sad.wav,0.13416883680555555,0.03564453125,0.2149145733587001,3.0563439061304454,2.1095837740815653,0.0020980901609211375,0.000401468,0.0043625487,20.997073375420864,4.03132210202694
YAF_sad,YAF_have_sad.wav,0.13773643092105264,0.044921875,0.21199059695807546,4.049982421979036,2.314212199450995,0.0011624639246672836,0.00021894975,0.0024831025,22.380041403078202,4.193529096487269
YAF_sad,YAF_haze_sad.wav,0.1601266571969697,0.02734375,0.24826276402746292,0.770729929275983,1.5683911907354107,0.0014263524761528486,0.00039056558,0.0025702696,11.214733531938377,3.1369646908900726
YAF_sad,YAF_hire_sad.wav,0.12343951353092783,0.03564453125,0.21877270317160497,3.877581100959646,2.341681318839259,0.0024840952117452433,0.0005143278,0.0051525845,19.650341698808464,3.886674174536453
YAF_sad,YAF_hit_sad.wav,0.15988603610436894,0.0439453125,0.22774069998915245,1.7161003895955638,1.7472555208351186,0.0017551697658138945,0.0002500086,0.003690755,20.87033584187511,3.9494350106661194
YAF_sad,YAF_hole_sad.wav,0.11121352838010204,0.0283203125,0.21088379100200658,4.189347804748629,2.4089067582521206,0.0019851604201387672,0.00048672577,0.003883819,17.89047019330527,3.7195313764883196
YAF_sad,YAF_home_sad.wav,0.11649532108516483,0.0390625,0.2078582371166502,3.8451925677133074,2.3327300693832633,0.0038541996827214627,0.00077169295,0.0076522045,16.755364990715446,3.691510035362887
YAF_sad,YAF_hurl_sad.wav,0.11583053234011628,0.033203125,0.21273334181087045,3.4459549516812684,2.268464023614858,0.0034621416228894967,0.0009833968,0.0062056333,13.226297735724476,3.3109173409895063
YAF_sad,YAF_hush_sad.wav,0.15965768914473685,0.04638671875,0.21576891973837,1.5730600048659706,1.6754639539329927,0.0016508309174043006,0.00028241993,0.003452048,18.27675725560103,3.8312084052897943
YAF_sad,YAF_jail_sad.wav,0.12171157525510204,0.036865234375,0.19602026614862708,3.6733462626313473,2.225937279581219,0.003491665245482354,0.0005809667,0.0068953005,14.360407808509944,3.4035699851797023
YAF_sad,YAF_jar_sad.wav,0.1272658444522472,0.04296875,0.18900033479351866,3.5889687941882515,2.184777192324336,0.0029020926722730044,0.00052588957,0.0057914867,14.456962279567872,3.510696254153173
YAF_sad,YAF_join_sad.wav,0.13032075547680413,0.03173828125,0.21125631847269638,2.716165832611619,2.022807880652678,0.0013733970181249778,0.00031733065,0.002747931,19.01795401094802,3.8421741644703973
YAF_sad,YAF_judge_sad.wav,0.1725292020631068,0.05615234375,0.22022527127039623,1.642800895283134,1.6612066512438461,0.0011288041035487637,0.0001871322,0.0025431945,26.345311997895806,4.517019637427981
YAF_sad,YAF_jug_sad.wav,0.16700613839285713,0.052734375,0.2287556297721509,2.334446825518339,1.8746792739814047,0.0017012310166841602,0.00021434567,0.0039610253,28.454099658479297,4.561758422428236
YAF_sad,YAF_juice_sad.wav,0.20104861953883496,0.05419921875,0.246853655885471,-0.3949402601267744,1.0954455010929265,0.0019197462717667837,0.00028836317,0.0040524458,18.925496454622795,3.885112828018073
YAF_sad,YAF_keen_sad.wav,0.1220703125,0.041748046875,0.19440290361157048,3.942952320348372,2.2672323662771525,0.0024986946592026557,0.00041091765,0.0054099937,174.13857616690066,7.4173777940972165
YAF_sad,YAF_keep_sad.wav,0.11828192349137931,0.03369140625,0.20029773317577954,4.032598514779698,2.3067019603585623,0.0019635848073001174,0.000104555824,0.005003515,38.41007085569615,5.184661427232146
YAF_sad,YAF_keg_sad.wav,0.1327405427631579,0.0390625,0.2093443791177859,3.9746151528473215,2.294914136023168,0.0020313818752275004,0.00025460194,0.004359493,15.96501946930956,3.665231503305062
YAF_sad,YAF_kick_sad.wav,0.15604073660714285,0.0673828125,0.1913685083681849,3.583689233166006,2.0694524424480987,0.000982848035986131,5.7463007e-05,0.0023933589,35.319291824840235,4.8102383173827805
YAF_sad,YAF_kill_sad.wav,0.1242156333111702,0.0380859375,0.2056444470707344,3.7955822492884588,2.255548491211015,0.0013783511766697518,0.00025165267,0.0029190318,20.668808221162962,4.013596686710906
YAF_sad,YAF_king_sad.wav,0.11632002160904255,0.03564453125,0.1944291828815707,4.360756446659272,2.373165742604389,0.002362281600520314,0.00045996142,0.0050051203,21.872130344372934,4.093237985046635
YAF_sad,YAF_kite_sad.wav,0.12890625,0.042724609375,0.188613311154055,3.98380689038458,2.231186532672456,0.004544269515869834,0.00046532686,0.010200307,25.073911864898154,4.249241744166135
YAF_sad,YAF_knock_sad.wav,0.10940719436813187,0.025390625,0.1934009386949922,4.754363732415826,2.4657481289528724,0.004021595332248152,0.0009204943,0.007751446,14.683818986988129,3.4194791166519707
YAF_sad,YAF_late_sad.wav,0.15092374840561223,0.03955078125,0.22164041790738817,2.317966917971308,1.8979290528876647,0.001027308584857946,0.00015617453,0.002220238,18.632838003165183,3.8790973267159585
YAF_sad,YAF_laud_sad.wav,0.1019788240131579,0.033203125,0.18304233380329252,5.93106202540514,2.703569900408901,0.0037092686873088443,0.00076003536,0.007439811,17.48135393693338,3.7059458879879696
YAF_sad,YAF_lean_sad.wav,0.1217529296875,0.0380859375,0.2040325884197435,4.275867205820883,2.369608462070619,0.0011438141746857255,0.00033840575,0.0021998095,26.295588241185474,4.326238265882945
YAF_sad,YAF_learn_sad.wav,0.11489514802631579,0.02587890625,0.2148116246924573,3.8103438312992335,2.3276280248662427,0.0019150325838375253,0.00039635762,0.0038553225,14.780324598652857,3.542538411111292
YAF_sad,YAF_lease_sad.wav,0.20210976175742573,0.052734375,0.2658533454137631,-0.2957551219627086,1.2114033725755784,0.001581148979144123,0.00024747767,0.0035306672,30.82579161670445,4.64895906468678
YAF_sad,YAF_lid_sad.wav,0.13591796875,0.040771484375,0.21334949024927152,3.843869819285694,2.2732063987942435,0.0018114760341012082,0.0002518625,0.0039280555,17.242169160750866,3.67965057911183
YAF_sad,YAF_life_sad.wav,0.16310385607798164,0.05029296875,0.22669035513488692,1.4878859480833917,1.675124099276687,0.0013293238360906517,0.00017501022,0.0030155005,22.3030715512856,4.186498068060207
YAF_sad,YAF_limb_sad.wav,0.1018978851010101,0.033203125,0.1878081290822912,5.820667768147697,2.693269628372594,0.00546986887860857,0.0009823187,0.011634669,34.28712397922628,4.722478574175921
YAF_sad,YAF_live_sad.wav,0.11193339029947917,0.0244140625,0.20173463524928345,4.367796641671307,2.385034559900754,0.0015654492593732347,0.00029721914,0.003182316,16.191292558482065,3.551506072922391
YAF_sad,YAF_loaf_sad.wav,0.14059983086340205,0.02978515625,0.21867129151332965,2.387519183115348,1.9555506466063701,0.0018268363516358256,0.00030770036,0.003998883,19.70296756829699,4.027138377619934
YAF_sad,YAF_long_sad.wav,0.1141858552631579,0.03271484375,0.21126842417748232,4.237255549521519,2.4103269090675443,0.0014468641325893965,0.0003841525,0.0028216548,31.56500999545443,4.4564936304595495
YAF_sad,YAF_lore_sad.wav,0.11012865149456522,0.033447265625,0.20071799741618124,4.5220178441944965,2.4699868715597395,0.0026060456682921976,0.00050477893,0.0049653947,13.01738649591763,3.2609379795526983
YAF_sad,YAF_lose_sad.wav,0.15729358149509803,0.04052734375,0.2298865074955282,1.2891004410576379,1.6666045017791893,0.0012681918138290154,0.00028769753,0.0025314256,28.152901031835565,4.334689954763861
YAF_sad,YAF_lot_sad.wav,0.12728049538352273,0.03955078125,0.19182851102231663,3.066257818887112,2.08493818144466,0.0069397327669973065,0.0009715599,0.014986463,23.450059102329956,4.203833829184216
YAF_sad,YAF_love_sad.wav,0.11331275201612903,0.03857421875,0.18863547196361255,4.510025432180762,2.419123851069974,0.0031880047556496773,0.0005715186,0.0066452962,17.066449006880582,3.790580630910787
YAF_sad,YAF_luck_sad.wav,0.15177655460858586,0.05126953125,0.21111824129521312,3.333481521390871,2.110540556789407,0.001436306378007713,0.00013854782,0.003342191,20.529128925790165,4.079263023801582
YAF_sad,YAF_make_sad.wav,0.13720233623798078,0.0458984375,0.21373330017994446,3.5176892053071045,2.2050945732560794,0.0019827456522013027,0.00023250439,0.004328546,22.625718619977444,4.0736193513643055
YAF_sad,YAF_match_sad.wav,0.14031110491071427,0.045166015625,0.20314685997344759,2.16670919511846,1.8387397920632307,0.0020148823777995863,0.00029394426,0.004550441,22.433560847742296,4.241897959433716
YAF_sad,YAF_merge_sad.wav,0.12190598707932693,0.026123046875,0.20486095077781516,3.4349916345525067,2.1615831849424683,0.0015466589638817466,0.00031760416,0.003081785,15.900507990965199,3.60704877632837
YAF_sad,YAF_mess_sad.wav,0.20625547605140188,0.0400390625,0.27707014953337256,-0.3525052332712444,1.190122691347426,0.0015373700204013387,0.00020567735,0.0036686289,29.458216940805777,4.691002228918475
YAF_sad,YAF_met_sad.wav,0.12867495888157895,0.04052734375,0.19977799996926687,3.2923578536303015,2.112828332693518,0.002067564498927856,0.00026777945,0.004484077,19.036756819641013,3.899615568495732
YAF_sad,YAF_mill_sad.wav,0.098876953125,0.0244140625,0.19391616354092048,5.673429563895546,2.6746250837563115,0.0019981270420083965,0.000441497,0.0040792534,19.49893497896931,3.881837811666342
YAF_sad,YAF_mob_sad.wav,0.1106754718440594,0.0302734375,0.21028104193219227,4.669223426271805,2.494803792355038,0.0018300363710713576,0.0004830341,0.003657205,20.240171630095247,4.0024267286107555
YAF_sad,YAF_mode_sad.wav,0.11718246617268041,0.03369140625,0.20270374847730563,3.7501090371773413,2.287357070966891,0.0018632318015338483,0.00044364133,0.0035489395,16.445454609884113,3.5971334407611715
YAF_sad,YAF_mood_sad.wav,0.106953125,0.023681640625,0.20431394685855492,4.427748915633791,2.4476746936640876,0.0019151118447165933,0.00049742503,0.0034695403,12.942794636415814,3.231469559194685
YAF_sad,YAF_moon_sad.wav,0.09723307291666666,0.03515625,0.18780858395979771,5.664554714664455,2.681020907306936,0.0030967294282952776,0.00074980356,0.0057146237,13.519917469975336,3.2959085761905382
YAF_sad,YAF_mop_sad.wav,0.111357421875,0.036376953125,0.20053617394626,4.004324956440717,2.362712224745146,0.0017058008113086808,0.0002469227,0.003940398,23.16862340385778,4.325679413962276
YAF_sad,YAF_mouse_sad.wav,0.17930320457175927,0.03759765625,0.25198849461528783,0.1227995059018272,1.3403049401135314,0.0012739120794802296,0.00024054229,0.0028003592,25.682101158808475,4.38570938153653
YAF_sad,YAF_nag_sad.wav,0.121591796875,0.044189453125,0.19432545978153615,4.548531909844602,2.4310942065008225,0.0021981780987897293,0.00034997688,0.0047851084,24.22096619793524,4.215635171344303
YAF_sad,YAF_name_sad.wav,0.11519985006313131,0.0224609375,0.2196668344892206,3.512676317924563,2.2755518354374478,0.0019535844669729225,0.00054188224,0.0040037655,26.155190745345372,4.42533724869106
YAF_sad,YAF_near_sad.wav,0.10719535277061856,0.033203125,0.20551325796808845,4.868332232882057,2.5401106801606828,0.002008720777933664,0.0005319453,0.0037719784,16.824927212529126,3.597849199056691
YAF_sad,YAF_neat_sad.wav,0.13181050618489584,0.031494140625,0.21324536891319248,3.02165325752447,2.0723680340761197,0.0011643420848917964,0.00023501797,0.002290544,26.442090607473414,4.151023538724506
YAF_sad,YAF_nice_sad.wav,0.19567123724489796,0.036376953125,0.2678759754555927,-0.4358934643655674,1.1642947166976991,0.0018555591328570144,0.000251754,0.0039876616,17.305418444045497,3.7375535009837995
YAF_sad,YAF_note_sad.wav,0.1513671875,0.03955078125,0.22580239458899204,2.1486964850238133,1.8546098038791805,0.0016182743852212725,0.0003345694,0.0034130136,24.70836404875781,4.339448782862632
YAF_sad,YAF_numb_sad.wav,0.10383097330729167,0.02490234375,0.2046993448645757,4.329493398887363,2.4402699409801354,0.0020098033918827937,0.0005001392,0.0038837977,13.57788037337124,3.3945993514112835
YAF_sad,YAF_pad_sad.wav,0.1158447265625,0.035400390625,0.2039415044014378,4.987188154191163,2.5204287647397603,0.0019585538189371325,0.0004174296,0.004129353,16.408427546868296,3.737078618202395
YAF_sad,YAF_page_sad.wav,0.13837028952205882,0.0478515625,0.2092186764166185,3.294957137141653,2.129299055437585,0.004044054454165901,0.00042238363,0.015729193,289.7284047651492,14.983236401218937
YAF_sad,YAF_pain_sad.wav,0.10464124177631579,0.025390625,0.2078216112801216,5.265809694056783,2.6092416684797044,0.0029890326204182693,0.0005073657,0.01962014,576.2235664383288,22.005816784381555
YAF_sad,YAF_pass_sad.wav,0.1863697193287037,0.05712890625,0.25129670403123466,0.07488457730842724,1.3352742575316134,0.001651574621064685,0.00019425976,0.009984082,354.5156923363137,17.676552680225498
YAF_sad,YAF_pearl_sad.wav,0.11296875,0.02685546875,0.21107361557020898,4.514809473173312,2.46388393810808,0.00132253242261482,0.00030910526,0.0029212267,34.923075248257064,5.113679936898288
YAF_sad,YAF_peg_sad.wav,0.12009803921568628,0.034423828125,0.21413775823919823,4.456223412487241,2.4408480786697524,0.0019417133659173028,0.00029942478,0.008728209,277.87108784171744,15.458286924903259
YAF_sad,YAF_perch_sad.wav,0.1429344383445946,0.037109375,0.2116137590203299,2.328192906869467,1.8741177614330808,0.0012058982265180172,0.00011323408,0.0031304334,68.70542099613374,6.434772395892549
YAF_sad,YAF_phone_sad.wav,0.13360087076822916,0.039306640625,0.2168059976599144,3.185969948530876,2.1289762368256273,0.001082606246491869,0.00026134154,0.0021892865,22.9591378194377,4.168934447176168
YAF_sad,YAF_pick_sad.wav,0.13381209463443397,0.0439453125,0.19535178175505982,3.969813637323673,2.2407541357374026,0.0024480925023211792,0.000107643034,0.015158232,400.05400558829433,18.413818277712515
YAF_sad,YAF_pike_sad.wav,0.13306681315104166,0.04296875,0.21028676121574771,3.4736226340658485,2.205225605553165,0.002204154472692577,0.00017609837,0.010061787,250.83677620721846,14.536343074960506
YAF_sad,YAF_pole_sad.wav,0.11294767172029703,0.02734375,0.2185837188483738,4.908829825111592,2.5366472841143324,0.0018550899204838325,0.00029178275,0.00857323,442.0002196817549,18.4261813354783
YAF_sad,YAF_pool_sad.wav,0.10838782269021739,0.032470703125,0.2028101644097312,4.536747319004274,2.4793154375988746,0.002270236691201905,0.0005194363,0.00428098,15.248399536788657,3.483861179743818
YAF_sad,YAF_puff_sad.wav,0.16863807935393257,0.0478515625,0.22323878555652438,1.3130346090195122,1.6226514807212695,0.0024538166778373663,0.0002271815,0.012110729,423.8207918021503,18.516448953181982
YAF_sad,YAF_rag_sad.wav,0.11265791223404255,0.0478515625,0.17536893647155363,5.1741112451357,2.547619202819419,0.0016180554336118606,0.00022138152,0.0033724213,17.240626351897802,3.706233621205241
YAF_sad,YAF_raid_sad.wav,0.11893061155913978,0.0302734375,0.2155387416717816,3.7092511026899198,2.307881830285732,0.0030673266542135744,0.00058720895,0.006053433,17.468850839974834,3.6830552101234253
YAF_sad,YAF_rain_sad.wav,0.1067288306451613,0.025390625,0.20278176364008868,4.4024805027235026,2.442791436467907,0.0015811061451180726,0.00033943972,0.0030791597,18.203324312350464,3.721383538192789
YAF_sad,YAF_raise_sad.wav,0.14154829545454545,0.040771484375,0.21212036518654453,2.1486512865921217,1.8729387076156365,0.002665342489182166,0.000377956,0.0055168993,25.51322899603839,4.1038491787725295
YAF_sad,YAF_rat_sad.wav,0.14951459099264705,0.0478515625,0.22371121409836836,2.7145504096705455,1.998206906064427,0.0017060281712481654,0.00026680477,0.0038602098,24.049184677831967,4.350683052610268
YAF_sad,YAF_reach_sad.wav,0.15387336575255103,0.0400390625,0.21608730241813964,1.762407127000733,1.70350214873974,0.002649399932701179,0.00034068272,0.006041625,20.157025052547656,4.074069848546463
YAF_sad,YAF_read_sad.wav,0.11078503667091837,0.030517578125,0.1910793639274902,4.8949249762240425,2.4738240539515526,0.0018959095895421847,0.00036027393,0.004189819,27.15556844108952,4.60236828314876
YAF_sad,YAF_red_sad.wav,0.11744962993421053,0.03515625,0.20631931254291128,4.8200823372483,2.4924066354969523,0.0013214787906547564,0.00021792224,0.0029126222,31.518775982100685,4.61151392198515
